Date,Price,Open,High,Low,Vol.,Change %
10/19/2021,64275.5,62008.4,64449.4,61431.7,53.63K,3.63%
10/18/2021,62024.4,61528.3,62625.7,60053.2,51.80K,0.81%
10/17/2021,61526.0,60875.8,61660.0,59156.7,39.10K,1.09%
10/16/2021,60860.9,61720.0,62332.9,60160.3,35.47K,-1.30%
10/15/2021,61659.8,57345.0,62913.0,56871.0,82.51K,7.53%
10/14/2021,57341.0,57370.8,58513.3,56858.1,43.05K,-0.07%
10/13/2021,57382.6,56002.9,57697.8,54320.0,55.81K,2.43%
10/12/2021,56022.4,57425.8,57644.3,54172.7,53.47K,-2.53%
10/11/2021,57477.0,54652.2,57819.3,54457.0,52.93K,5.10%
10/10/2021,54685.6,54949.2,56435.0,54089.8,89.24K,-0.46%
10/09/2021,54939.0,53947.8,55429.2,53704.9,55.18K,1.91%
10/08/2021,53911.2,53787.1,55955.4,53653.4,46.16K,0.24%
10/07/2021,53779.8,55311.1,55311.1,53491.2,54.92K,-2.78%
10/06/2021,55315.9,51457.4,55658.6,50436.6,79.88K,7.50%
10/05/2021,51456.1,49222.4,51864.2,49056.4,52.13K,4.53%
10/04/2021,49227.5,48198.8,49473.7,46960.0,46.80K,2.16%
10/03/2021,48186.7,47632.3,49159.0,47122.2,30.83K,1.09%
10/02/2021,47665.5,48136.8,48300.0,47443.8,30.51K,-0.99%
10/01/2021,48141.1,43816.2,48430.8,43289.3,66.25K,9.85%
09/30/2021,43822.5,41541.1,44102.0,41414.1,46.38K,5.51%
09/29/2021,41535.6,41019.7,42561.1,40817.0,33.51K,1.27%
09/28/2021,41016.6,42140.3,42755.1,40902.0,43.40K,-2.73%
09/27/2021,42169.6,43134.4,44283.9,42141.1,39.78K,-2.40%
09/26/2021,43205.0,42670.6,43903.5,40772.4,49.88K,1.23%
09/25/2021,42678.9,42804.8,42948.1,41659.4,33.60K,-0.29%
09/24/2021,42803.7,44856.3,45098.7,40878.8,84.11K,-4.58%
09/23/2021,44856.3,43543.6,44938.7,43081.6,48.70K,3.03%
09/22/2021,43536.1,40781.5,43968.3,40581.0,58.35K,7.12%
09/21/2021,40643.8,43014.0,43620.6,39644.1,84.53K,-5.41%
09/20/2021,42968.2,47284.1,47324.5,42532.7,78.00K,-9.04%
09/19/2021,47236.5,48294.4,48338.6,46865.5,29.85K,-2.21%
09/18/2021,48305.0,47312.2,48754.4,47066.9,30.91K,2.17%
09/17/2021,47277.9,47761.9,48150.0,46789.6,34.46K,-0.97%
09/16/2021,47740.0,48152.4,48476.2,47034.2,40.73K,-0.80%
09/15/2021,48124.9,47075.3,48429.4,46739.4,43.21K,2.24%
09/14/2021,47068.8,44946.0,47243.3,44711.9,44.86K,4.73%
09/13/2021,44945.0,46035.5,46806.0,43445.4,65.43K,-2.42%
09/12/2021,46060.3,45158.1,46385.6,44750.0,32.09K,1.99%
09/11/2021,45160.0,44877.0,45977.1,44746.1,30.44K,0.71%
09/10/2021,44841.9,46391.5,47019.5,44280.5,49.05K,-3.32%
09/09/2021,46384.0,46043.5,47315.6,45597.4,50.65K,0.72%
09/08/2021,46051.4,46847.3,47310.0,44484.1,65.07K,-1.53%
09/07/2021,46768.0,52666.2,52880.0,43066.4,122.79K,-11.20%
09/06/2021,52663.9,51751.5,52722.6,50987.2,49.25K,1.74%
09/05/2021,51762.7,49926.7,51876.9,49480.6,40.55K,3.71%
09/04/2021,49913.0,49977.5,50529.0,49437.0,34.67K,-0.16%
09/03/2021,49990.7,49245.1,51000.0,48351.0,59.03K,1.47%
09/02/2021,49264.9,48784.1,50351.1,48600.3,54.49K,0.94%
09/01/2021,48807.6,47090.7,49150.0,46521.4,49.91K,3.56%
08/31/2021,47130.4,46929.0,48211.6,46700.4,48.65K,0.30%
08/30/2021,46989.7,48737.3,48877.9,46872.2,40.29K,-3.65%
08/29/2021,48767.8,48904.2,49613.9,47820.2,32.65K,-0.25%
08/28/2021,48888.2,49068.0,49284.0,48411.1,26.68K,-0.34%
08/27/2021,49054.1,46839.6,49135.2,46371.0,42.07K,4.76%
08/26/2021,46823.9,48977.2,49344.5,46365.0,49.37K,-4.43%
08/25/2021,48995.5,47666.9,49227.8,47162.2,44.66K,2.69%
08/24/2021,47711.0,49459.9,49843.5,47609.9,51.02K,-3.69%
08/23/2021,49538.0,49248.4,50496.1,49031.0,52.46K,0.59%
08/22/2021,49246.4,48809.2,49473.4,48148.0,37.01K,0.85%
08/21/2021,48830.0,49323.6,49699.6,48271.4,46.75K,-0.98%
08/20/2021,49315.7,46760.4,49334.8,46644.4,56.85K,5.48%
08/19/2021,46752.5,44758.6,47000.0,43980.8,53.41K,4.62%
08/18/2021,44686.2,44681.5,45997.7,44222.1,54.10K,-0.01%
08/17/2021,44692.5,45901.7,47135.5,44431.1,57.04K,-2.69%
08/16/2021,45926.0,47014.0,48000.0,45667.2,52.48K,-2.24%
08/15/2021,46979.7,47092.2,47337.8,45558.5,42.11K,-0.20%
08/14/2021,47074.4,47813.8,48083.9,46032.2,46.11K,-1.51%
08/13/2021,47794.5,44416.8,47821.3,44234.2,48.24K,7.65%
08/12/2021,44396.0,45508.4,46213.9,43814.9,55.27K,-2.56%
08/11/2021,45561.3,45581.2,46726.5,45347.2,52.74K,-0.06%
08/10/2021,45588.2,46293.4,46658.2,44674.8,53.84K,-1.49%
08/09/2021,46278.4,43814.4,46453.1,42823.3,74.59K,5.71%
08/08/2021,43780.0,44572.5,45277.6,43315.0,69.33K,-1.87%
08/07/2021,44615.9,42834.7,44684.2,42525.0,73.40K,4.30%
08/06/2021,42775.3,40863.1,43348.9,39900.4,75.75K,4.69%
08/05/2021,40857.3,39746.1,41348.6,37367.7,84.34K,2.82%
08/04/2021,39737.0,38210.0,39960.5,37560.6,52.33K,4.06%
08/03/2021,38186.3,39136.2,39764.4,37663.8,57.12K,-2.51%
08/02/2021,39170.6,39850.9,40457.7,38691.0,50.84K,-1.74%
08/01/2021,39862.9,41461.8,42566.6,39544.6,53.95K,-4.07%
07/31/2021,41553.7,42332.7,42332.7,41063.6,44.85K,-1.53%
07/30/2021,42198.7,40023.5,42257.1,38353.7,73.60K,5.53%
07/29/2021,39988.9,39977.2,40628.8,39339.8,54.00K,-0.03%
07/28/2021,40001.3,39445.5,40854.5,38856.2,101.35K,1.40%
07/27/2021,39448.5,37239.5,39448.5,36421.2,88.45K,5.83%
07/26/2021,37275.0,35399.0,40518.0,35226.8,152.45K,5.35%
07/25/2021,35381.9,34718.5,35381.9,33875.3,47.85K,4.62%
07/24/2021,33818.5,33713.4,33930.8,33408.0,47.98K,0.65%
07/23/2021,33600.0,32295.5,33600.0,32040.8,50.11K,4.03%
07/22/2021,32297.4,32116.5,32580.1,31729.4,46.15K,0.52%
07/21/2021,32130.9,29806.9,32800.0,29518.4,82.80K,7.85%
07/20/2021,29793.5,30841.8,31035.2,29303.1,61.03K,-3.38%
07/19/2021,30835.7,31739.7,31880.0,30457.9,47.34K,-2.94%
07/18/2021,31770.0,31507.8,32399.9,31227.0,35.92K,0.86%
07/17/2021,31499.8,31379.5,31914.2,31203.9,34.01K,0.34%
07/16/2021,31392.2,31879.2,32237.9,31072.0,48.50K,-1.39%
07/15/2021,31835.6,32806.8,33153.5,31181.4,51.64K,-3.01%
07/14/2021,32822.2,32761.7,33053.7,31608.9,46.78K,0.29%
07/13/2021,32726.8,33092.5,33306.9,32260.4,41.13K,-1.17%
07/12/2021,33115.4,34248.0,34593.5,32665.7,48.18K,-3.25%
07/11/2021,34227.5,33530.4,34580.9,33316.3,31.57K,2.14%
07/10/2021,33510.0,33825.4,34220.9,33066.0,34.76K,-0.85%
07/09/2021,33796.0,32357.5,34096.4,32310.6,47.15K,2.83%
07/08/2021,32866.3,33852.1,33921.2,32096.4,70.14K,-2.94%
07/07/2021,33862.3,34177.3,35031.4,33795.8,53.85K,-0.90%
07/06/2021,34169.2,33682.7,34749.9,33682.7,58.21K,1.43%
07/05/2021,33687.2,35235.1,35235.1,33509.5,64.12K,-4.57%
07/04/2021,35298.7,35495.4,35835.7,35298.7,43.70K,1.60%
07/03/2021,34742.5,33796.5,34742.5,33555.8,43.05K,2.74%
07/02/2021,33815.5,33496.5,33815.5,32767.9,56.17K,0.91%
07/01/2021,33511.9,35024.4,35024.4,33252.8,71.77K,-4.31%
06/30/2021,35021.5,35882.1,36054.5,34206.9,77.15K,-2.26%
06/29/2021,35832.5,34522.6,36391.6,34522.6,90.79K,3.94%
06/28/2021,34474.0,34657.3,34886.3,34133.1,82.22K,-0.56%
06/27/2021,34669.6,32284.7,34669.6,32284.7,96.61K,7.61%
06/26/2021,32216.7,31568.4,32260.9,30404.4,107.82K,1.97%
06/25/2021,31595.5,34663.1,35391.9,31595.5,116.06K,-8.88%
06/24/2021,34673.6,33615.6,34925.0,32482.8,86.63K,2.97%
06/23/2021,33673.6,32440.0,34159.0,32440.0,126.97K,3.67%
06/22/2021,32482.1,31710.1,32920.8,29933.2,204.21K,2.49%
06/21/2021,31694.4,35589.0,35589.0,31694.4,168.78K,-10.96%
06/20/2021,35594.5,35510.4,35782.2,34000.0,89.88K,0.25%
06/19/2021,35505.2,35757.6,36154.3,34996.7,68.71K,-0.68%
06/18/2021,35747.0,38090.5,38090.5,35448.8,95.23K,-6.04%
06/17/2021,38043.2,38342.2,39348.8,37685.0,79.54K,-0.76%
06/16/2021,38333.4,40143.8,40285.0,38333.4,87.77K,-4.54%
06/15/2021,40155.9,40518.1,40628.1,39984.3,80.68K,-0.93%
06/14/2021,40532.3,39152.0,40648.0,38933.5,108.58K,3.86%
06/13/2021,39024.2,35539.6,39024.2,34962.1,86.92K,10.03%
06/12/2021,35467.5,37334.3,37334.3,35240.1,87.72K,-4.93%
06/11/2021,37307.8,36712.1,37307.8,36166.3,78.52K,1.82%
06/10/2021,36641.3,37405.6,38026.0,36432.1,109.53K,-1.96%
06/09/2021,37374.8,33314.0,37374.8,32571.9,136.61K,11.99%
06/08/2021,33372.0,33504.9,33577.7,31610.3,123.25K,-0.60%
06/07/2021,33573.9,35776.9,36675.9,33573.9,77.58K,-6.27%
06/06/2021,35818.9,35509.0,36268.9,35509.0,47.65K,0.86%
06/05/2021,35512.4,36859.9,37752.8,35348.0,70.46K,-3.59%
06/04/2021,36835.1,39251.4,39251.4,36472.6,91.32K,-5.98%
06/03/2021,39177.5,37553.5,39177.5,37341.9,75.89K,4.35%
06/02/2021,37545.0,36750.0,37982.0,36238.5,67.59K,2.33%
06/01/2021,36689.7,37221.7,37606.5,36160.0,81.24K,-1.63%
05/31/2021,37297.5,35538.8,37297.5,34470.1,94.16K,4.63%
05/30/2021,35647.8,34603.2,36161.4,33843.3,73.54K,3.11%
05/29/2021,34574.1,35658.6,36895.0,33711.2,112.66K,-3.03%
05/28/2021,35654.0,38540.9,38540.9,35090.7,135.38K,-7.11%
05/27/2021,38381.8,39197.0,39965.4,37500.3,86.55K,-2.16%
05/26/2021,39230.0,38336.5,40603.1,38336.5,104.78K,2.22%
05/25/2021,38377.4,38667.8,38835.3,37040.2,112.00K,-0.94%
05/24/2021,38742.0,34715.4,39007.4,34715.4,161.63K,11.77%
05/23/2021,34663.1,37420.0,37880.2,32149.8,217.14K,-7.36%
05/22/2021,37418.3,37252.6,38293.4,35701.8,126.54K,0.43%
05/21/2021,37259.0,40515.0,41708.4,35807.9,202.10K,-8.58%
05/20/2021,40754.5,37123.2,42102.3,37123.2,203.02K,11.11%
05/19/2021,36678.6,43010.8,43010.8,33784.6,354.35K,-14.50%
05/18/2021,42900.0,43595.3,45436.0,42500.0,116.98K,-1.45%
05/17/2021,43531.6,46454.3,46454.3,42553.7,166.66K,-6.17%
05/16/2021,46393.8,46921.8,49559.9,44222.4,114.27K,-0.69%
05/15/2021,46717.8,49884.3,50261.9,46717.8,79.52K,-6.23%
05/14/2021,49820.0,49644.7,51078.0,49435.1,80.08K,0.23%
05/13/2021,49704.5,49159.0,51033.4,48715.3,147.33K,0.78%
05/12/2021,49322.1,56657.6,57259.0,49322.1,99.84K,-12.97%
05/11/2021,56670.0,55809.4,56670.0,54924.8,64.33K,1.50%
05/10/2021,55833.6,58352.8,59197.5,54889.8,65.13K,-4.09%
05/09/2021,58214.4,58872.9,58872.9,56980.0,69.81K,-0.99%
05/08/2021,58795.6,57310.8,59087.6,57188.1,69.71K,2.57%
05/07/2021,57322.2,56433.3,57835.0,55443.8,74.54K,1.65%
05/06/2021,56392.9,57469.9,58061.4,55976.1,70.18K,-1.77%
05/05/2021,57407.0,54910.0,57407.0,54747.3,77.26K,6.25%
05/04/2021,54032.1,57194.9,57194.9,54032.1,85.33K,-5.47%
05/03/2021,57160.5,56565.5,58779.0,56565.5,57.65K,0.99%
05/02/2021,56600.4,57829.8,57829.8,56383.0,36.81K,-2.06%
05/01/2021,57791.6,57697.2,58214.1,57402.7,42.60K,0.16%
04/30/2021,57700.6,53552.3,57700.6,53475.9,68.58K,7.75%
04/29/2021,53549.3,54861.0,54861.0,52902.1,52.49K,-2.31%
04/28/2021,54813.2,55060.6,55591.0,54318.7,55.13K,-0.38%
04/27/2021,55022.0,53925.8,55022.0,53498.4,56.89K,1.89%
04/26/2021,54003.3,49078.4,54003.3,49078.4,86.31K,10.30%
04/25/2021,48961.9,50099.0,50276.9,47683.2,58.26K,-2.22%
04/24/2021,50075.1,51161.5,51161.5,48968.7,55.36K,-2.05%
04/23/2021,51125.1,51635.9,51635.9,48215.0,132.23K,-1.12%
04/22/2021,51703.6,53850.0,55051.4,51703.6,104.66K,-3.95%
04/21/2021,53828.7,56495.7,56495.7,53828.7,66.99K,-4.68%
04/20/2021,56472.2,55724.1,56943.5,54796.7,72.74K,1.52%
04/19/2021,55627.7,56137.2,57079.1,54782.0,78.23K,-0.99%
04/18/2021,56185.6,60056.7,60056.7,53000.0,124.88K,-6.43%
04/17/2021,60045.9,61360.1,62398.9,60045.9,58.91K,-2.10%
04/16/2021,61335.2,63183.3,63183.3,60534.8,91.76K,-2.96%
04/15/2021,63207.2,63137.5,63348.3,62464.1,51.65K,0.35%
04/14/2021,62985.7,63681.2,64513.3,62250.6,82.62K,-0.86%
04/13/2021,63533.8,59860.0,63533.8,59860.0,82.85K,6.12%
04/12/2021,59868.3,60150.0,60657.8,59684.0,56.38K,-0.18%
04/11/2021,59976.5,59763.2,60436.6,59456.2,41.16K,0.43%
04/10/2021,59722.6,58155.4,60758.4,58110.0,69.91K,2.74%
04/09/2021,58127.6,58100.0,58543.1,57760.1,40.83K,0.09%
04/08/2021,58073.5,55973.5,58073.5,55973.5,44.28K,3.80%
04/07/2021,55947.2,57989.0,58327.1,55703.4,71.23K,-3.52%
04/06/2021,57991.3,59162.0,59277.5,57647.7,54.20K,-1.70%
04/05/2021,58993.4,58242.4,59024.7,56986.8,54.26K,1.38%
04/04/2021,58192.8,56818.5,58192.8,56818.5,41.31K,2.00%
04/03/2021,57053.6,58958.0,59622.6,57053.6,47.41K,-3.26%
04/02/2021,58973.2,58786.0,59742.7,58687.7,47.38K,0.44%
04/01/2021,58714.9,58726.7,59217.4,58624.0,47.42K,-0.05%
03/31/2021,58744.8,58767.4,59222.6,57611.7,60.98K,-0.02%
03/30/2021,58757.3,57658.4,59011.6,57151.0,55.12K,1.99%
03/29/2021,57610.1,55794.4,58148.8,55302.2,67.86K,3.32%
03/28/2021,55756.7,55956.6,56249.9,54965.4,39.05K,-0.18%
03/27/2021,55855.8,55205.1,56455.8,54536.4,50.11K,1.52%
03/26/2021,55022.1,51310.9,55022.1,51310.9,63.81K,7.23%
03/25/2021,51310.3,52429.0,52929.5,51092.6,87.40K,-1.96%
03/24/2021,52338.5,54270.4,56993.9,52338.5,83.54K,-3.63%
03/23/2021,54310.0,54088.9,55639.5,53282.7,59.79K,0.23%
03/22/2021,54185.2,57440.9,57815.2,54185.2,62.58K,-5.58%
03/21/2021,57385.0,58040.4,58364.1,56160.0,48.56K,-1.21%
03/20/2021,58090.0,58007.9,59553.7,58007.9,44.48K,-0.01%
03/19/2021,58097.8,57573.2,58958.1,57500.0,52.39K,0.78%
03/18/2021,57645.4,59108.4,59340.9,57645.4,66.58K,-2.15%
03/17/2021,58914.2,56911.6,58914.2,54525.1,70.42K,3.59%
03/16/2021,56874.4,55677.1,56874.4,54350.0,77.99K,2.29%
03/15/2021,55603.2,59149.6,60386.7,55603.2,102.77K,-6.04%
03/14/2021,59176.1,61192.4,61296.2,59176.1,52.60K,-3.31%
03/13/2021,61200.0,57286.5,61360.3,56435.0,83.25K,6.87%
03/12/2021,57266.3,57895.6,57895.6,55974.1,73.41K,-0.90%
03/11/2021,57787.0,56050.0,57840.3,54635.2,81.92K,3.51%
03/10/2021,55827.2,54900.1,56928.2,53567.0,84.75K,1.77%
03/09/2021,54858.1,52436.6,54858.1,51987.4,71.66K,4.87%
03/08/2021,52310.0,50871.2,52310.0,49675.5,66.99K,2.60%
03/07/2021,50984.0,48890.5,50984.0,48890.5,55.24K,4.39%
03/06/2021,48837.9,48841.7,48946.3,47571.8,44.40K,0.08%
03/05/2021,48800.0,48363.4,49120.0,46733.6,78.19K,0.81%
03/04/2021,48408.1,50167.2,51272.6,48046.3,82.65K,-3.84%
03/03/2021,50341.1,48404.3,51470.0,48404.3,81.04K,4.05%
03/02/2021,48381.4,49567.9,49567.9,47417.9,64.22K,-2.42%
03/01/2021,49581.5,45202.9,49705.8,45202.9,85.09K,9.92%
02/28/2021,45106.7,45892.8,46271.3,43657.8,83.06K,-2.19%
02/27/2021,46116.6,46336.0,47592.5,46116.6,66.06K,-0.48%
02/26/2021,46337.1,47040.2,47809.1,44462.8,109.42K,-1.26%
02/25/2021,46928.5,49727.9,51357.7,46928.5,83.31K,-5.52%
02/24/2021,49669.6,48915.6,51172.6,48759.3,91.88K,1.53%
02/23/2021,48922.3,54061.3,54061.3,46224.8,169.38K,-9.56%
02/22/2021,54094.6,57461.8,57461.8,52751.1,134.02K,-5.79%
02/21/2021,57420.2,55904.6,58004.1,55610.7,58.17K,2.69%
02/20/2021,55915.6,56030.7,57424.8,55583.1,80.95K,0.05%
02/19/2021,55886.4,51640.6,56197.3,50916.0,79.66K,8.35%
02/18/2021,51578.5,52186.7,52294.0,51392.2,60.76K,-0.91%
02/17/2021,52050.8,49193.4,52341.8,49193.4,85.74K,5.88%
02/16/2021,49161.6,47853.8,49246.9,47686.4,88.81K,2.57%
02/15/2021,47931.7,48621.5,48621.5,46188.0,79.40K,-1.37%
02/14/2021,48600.0,47139.0,49474.8,47139.0,73.74K,3.07%
02/13/2021,47153.6,47447.0,47863.9,46576.9,63.77K,-0.40%
02/12/2021,47345.2,47994.0,48300.0,46889.9,85.87K,-1.37%
02/11/2021,48004.6,44857.4,48004.6,44270.3,89.56K,7.08%
02/10/2021,44828.8,46446.1,46660.9,44632.1,97.15K,-3.62%
02/09/2021,46511.4,46584.5,47558.5,45704.6,115.50K,0.32%
02/08/2021,46365.0,38817.9,46365.0,38479.0,138.60K,19.34%
02/07/2021,38850.0,38730.2,39575.1,38192.8,84.36K,-0.93%
02/06/2021,39213.9,38400.0,40733.3,38400.0,98.76K,2.40%
02/05/2021,38293.9,36954.3,38293.9,36954.3,66.68K,3.58%
02/04/2021,36970.3,37700.0,38123.9,36583.1,92.08K,-1.74%
02/03/2021,37625.7,35502.6,37625.7,35502.6,80.78K,6.08%
02/02/2021,35468.9,33468.4,35720.3,33468.4,78.06K,5.86%
02/01/2021,33506.3,33064.2,34268.5,32581.5,82.72K,1.25%
01/31/2021,33094.3,34272.1,34272.1,32674.4,68.74K,-3.42%
01/30/2021,34265.6,34237.8,34720.0,33344.4,84.89K,-0.13%
01/29/2021,34311.9,33351.5,37855.1,33023.7,231.83K,2.94%
01/28/2021,33330.4,30379.8,33330.4,30379.8,92.62K,9.68%
01/27/2021,30388.2,32486.2,32486.2,30388.2,95.91K,-6.47%
01/26/2021,32489.0,32189.6,32489.0,31378.7,84.97K,0.77%
01/25/2021,32239.5,32239.6,34795.7,32239.5,88.50K,0.05%
01/24/2021,32224.5,32023.4,32805.4,31500.2,57.98K,0.45%
01/23/2021,32079.7,32879.9,32879.9,31781.8,64.60K,-2.77%
01/22/2021,32994.1,30829.7,33554.1,29728.7,142.97K,6.98%
01/21/2021,30842.5,35501.5,35501.5,30531.9,135.00K,-13.00%
01/20/2021,35450.0,35851.6,36339.7,34127.8,89.37K,-1.54%
01/19/2021,36002.9,36812.0,37392.8,36002.9,79.61K,-1.68%
01/18/2021,36619.0,35906.3,36843.4,35068.2,70.70K,2.18%
01/17/2021,35838.4,35910.4,36375.7,34734.0,80.16K,-0.50%
01/16/2021,36017.8,36821.6,37407.5,36017.8,86.35K,-1.98%
01/15/2021,36745.9,39182.4,39419.9,35847.3,118.30K,-6.22%
01/14/2021,39182.2,37403.0,39521.5,37376.9,102.95K,4.82%
01/13/2021,37380.3,33946.1,37380.3,33200.0,124.48K,9.68%
01/12/2021,34080.9,35404.5,36357.4,33651.8,133.95K,-4.12%
01/11/2021,35544.3,38193.2,38193.2,30900.0,251.16K,-6.94%
01/10/2021,38194.7,40177.9,40971.8,36601.5,118.21K,-4.73%
01/09/2021,40092.0,40635.8,40819.9,38957.6,75.79K,-1.20%
01/08/2021,40579.8,39542.0,41297.5,38123.3,139.79K,2.90%
01/07/2021,39436.0,36870.9,39761.9,36870.9,132.83K,7.31%
01/06/2021,36748.4,34016.2,36748.4,34010.4,127.14K,8.21%
01/05/2021,33958.7,32046.7,34233.6,31027.0,116.05K,6.09%
01/04/2021,32009.3,33013.3,33251.6,30945.7,140.90K,-2.83%
01/03/2021,32942.1,32227.8,34194.0,32080.0,120.96K,2.37%
01/02/2021,32178.1,29301.9,32916.0,29301.9,129.99K,9.71%
01/01/2021,29329.7,28915.4,29474.2,28915.0,54.18K,1.36%
12/31/2020,28935.2,28879.4,29038.0,28145.2,75.51K,0.29%
12/30/2020,28852.3,27418.7,28852.3,27418.7,95.36K,5.36%
12/29/2020,27385.1,27079.4,27385.1,26202.0,69.41K,1.17%
12/28/2020,27068.4,26294.0,27211.9,26294.0,79.72K,3.04%
12/27/2020,26270.8,26491.3,28203.8,26239.6,148.46K,-0.72%
12/26/2020,26460.7,24715.2,26460.7,24715.2,97.81K,7.11%
12/25/2020,24703.5,23768.5,24703.5,23541.1,79.52K,4.11%
12/24/2020,23729.2,23222.4,23729.2,22785.2,69.01K,1.99%
12/23/2020,23266.1,23810.8,24009.0,23266.1,119.05K,-2.33%
12/22/2020,23820.3,22720.0,23820.3,22624.8,87.03K,4.76%
12/21/2020,22737.0,23454.9,23813.9,22265.6,88.03K,-3.16%
12/20/2020,23479.6,23820.5,24176.9,23462.3,76.69K,-1.53%
12/19/2020,23844.8,23126.5,23879.4,22935.4,86.05K,3.12%
12/18/2020,23122.6,22831.7,23122.6,22551.6,79.65K,1.32%
12/17/2020,22821.2,21337.1,23616.7,21337.1,184.88K,6.89%
12/16/2020,21349.3,19428.6,21349.3,19380.1,114.31K,9.88%
12/15/2020,19429.5,19279.6,19479.6,19103.4,61.83K,0.81%
12/14/2020,19273.1,19166.3,19273.1,19103.8,47.26K,0.48%
12/13/2020,19180.1,18807.6,19343.5,18779.2,56.56K,1.99%
12/12/2020,18806.5,18050.7,18806.5,18050.7,49.52K,4.36%
12/11/2020,18020.8,18274.4,18274.4,17788.0,72.61K,-1.23%
12/10/2020,18244.9,18549.9,18549.9,18158.8,52.89K,-1.61%
12/09/2020,18542.5,18277.2,18608.4,17985.8,79.59K,1.17%
12/08/2020,18327.4,19175.9,19200.9,18327.4,61.63K,-4.37%
12/07/2020,19165.5,19391.3,19391.3,19091.9,41.37K,-1.00%
12/06/2020,19359.4,19147.7,19359.4,18924.1,37.04K,1.14%
12/05/2020,19142.0,18666.3,19142.0,18666.3,42.92K,2.61%
12/04/2020,18655.0,19405.7,19405.7,18655.0,71.28K,-3.96%
12/03/2020,19425.0,19219.0,19425.2,18975.6,66.69K,1.08%
12/02/2020,19216.7,18756.9,19216.7,18606.1,75.91K,2.44%
12/01/2020,18758.5,19694.7,19837.4,18758.5,127.70K,-4.75%
11/30/2020,19694.4,18202.7,19694.4,18202.7,115.46K,8.32%
11/29/2020,18181.7,17720.4,18181.7,17628.0,55.33K,2.57%
11/28/2020,17725.9,17140.0,17788.1,16932.3,64.91K,3.45%
11/27/2020,17134.7,17157.1,17392.4,16745.7,85.30K,-0.07%
11/26/2020,17147.5,18700.2,18812.2,16668.3,181.01K,-8.40%
11/25/2020,18720.7,19150.0,19272.4,18720.7,93.27K,-2.23%
11/24/2020,19148.3,18358.2,19390.8,18315.8,113.58K,4.21%
11/23/2020,18375.5,18449.3,18654.0,18251.0,82.96K,-0.27%
11/22/2020,18425.3,18707.9,18707.9,18095.4,81.65K,-1.37%
11/21/2020,18681.5,18661.6,18880.0,18621.1,75.58K,0.05%
11/20/2020,18671.6,17800.0,18799.5,17800.0,88.42K,4.93%
11/19/2020,17795.0,17780.1,17987.8,17480.8,93.01K,0.14%
11/18/2020,17769.8,17647.8,18276.6,17641.6,149.02K,0.66%
11/17/2020,17653.4,16707.3,17653.4,16624.6,115.22K,5.62%
11/16/2020,16714.0,15948.9,16766.0,15948.9,81.30K,4.79%
11/15/2020,15949.4,16073.9,16078.3,15800.0,43.60K,-0.74%
11/14/2020,16068.9,16319.7,16319.7,15880.7,59.12K,-1.54%
11/13/2020,16320.0,16300.1,16415.0,16147.7,75.69K,0.19%
11/12/2020,16288.3,15686.7,16288.3,15581.0,102.20K,3.81%
11/11/2020,15690.0,15311.8,15867.4,15311.8,78.47K,2.57%
11/10/2020,15297.2,15329.3,15346.7,15235.3,61.68K,-0.18%
11/09/2020,15324.5,15483.8,15608.5,15208.8,108.98K,-1.02%
11/08/2020,15481.8,14801.9,15518.4,14801.9,65.55K,4.46%
11/07/2020,14821.1,15566.0,15590.0,14820.7,101.43K,-4.81%
11/06/2020,15570.3,15592.2,15824.8,15472.0,122.62K,-0.06%
11/05/2020,15579.1,14147.7,15579.1,14106.8,143.74K,10.19%
11/04/2020,14138.0,14023.7,14148.7,13679.2,93.02K,0.85%
11/03/2020,14018.4,13558.8,14030.3,13413.9,74.12K,3.39%
11/02/2020,13558.7,13765.7,13765.7,13420.6,64.57K,-1.45%
11/01/2020,13758.1,13764.7,13811.7,13705.4,36.29K,-0.26%
10/31/2020,13794.5,13563.8,13880.0,13506.7,67.34K,1.76%
10/30/2020,13556.1,13452.6,13556.1,13193.1,70.66K,0.75%
10/29/2020,13455.2,13264.9,13549.9,13104.9,74.87K,1.34%
10/28/2020,13277.3,13639.8,13785.3,13104.8,94.44K,-2.62%
10/27/2020,13635.0,13051.7,13648.0,13051.7,80.81K,4.42%
10/26/2020,13058.3,13032.5,13179.8,12865.2,60.95K,0.23%
10/25/2020,13028.5,13103.4,13127.3,12972.0,38.48K,-0.65%
10/24/2020,13113.2,12929.7,13114.6,12929.7,35.95K,1.40%
10/23/2020,12931.6,12968.5,12985.0,12835.9,50.39K,-0.26%
10/22/2020,12964.8,12791.3,13120.2,12727.0,70.04K,1.28%
10/21/2020,12800.6,11909.4,12881.4,11909.4,114.58K,7.49%
10/20/2020,11908.8,11751.2,11961.7,11711.5,62.13K,1.34%
10/19/2020,11751.0,11509.0,11766.4,11437.5,47.42K,2.14%
10/18/2020,11504.6,11359.3,11504.6,11354.7,23.28K,1.27%
10/17/2020,11360.3,11325.8,11360.3,11325.8,22.37K,0.36%
10/16/2020,11319.7,11505.2,11533.8,11308.2,48.80K,-1.57%
10/15/2020,11500.8,11425.0,11518.7,11332.0,48.76K,0.73%
10/14/2020,11417.8,11425.5,11442.4,11307.3,41.42K,-0.02%
10/13/2020,11420.6,11531.3,11531.3,11371.2,42.21K,-0.94%
10/12/2020,11529.0,11365.5,11574.9,11243.2,52.83K,1.41%
