Date,Price,Open,High,Low,Vol.,Change %
05/24/2022,1979.40,1975.01,1992.64,1914.53,534.11K,0.33%
05/23/2022,1972.98,2041.27,2086.17,1959.59,636.08K,-3.44%
05/22/2022,2043.28,1974.80,2055.04,1966.33,355.73K,3.45%
05/21/2022,1975.16,1960.94,1989.60,1940.80,238.97K,0.78%
05/20/2022,1959.93,2019.29,2060.96,1923.87,577.01K,-2.94%
05/19/2022,2019.33,1914.03,2039.71,1903.70,741.66K,5.62%
05/18/2022,1911.83,2089.35,2108.67,1909.81,631.28K,-8.57%
05/17/2022,2091.13,2022.16,2120.01,2008.76,568.26K,3.37%
05/16/2022,2022.99,2142.46,2142.46,1979.68,822.14K,-5.73%
05/15/2022,2146.00,2056.48,2161.29,2001.70,514.29K,4.36%
05/14/2022,2056.34,2012.25,2068.49,1952.05,563.94K,2.33%
05/13/2022,2009.55,1956.16,2145.99,1941.34,1.13M,2.82%
05/12/2022,1954.45,2087.04,2190.20,1800.00,2.31M,-5.98%
05/11/2022,2078.80,2342.41,2451.16,2007.05,2.02M,-11.24%
05/10/2022,2342.04,2228.68,2455.19,2202.08,1.55M,5.07%
05/09/2022,2229.10,2519.91,2529.19,2229.10,1.57M,-11.54%
05/08/2022,2520.01,2635.54,2641.71,2493.43,757.54K,-4.40%
05/07/2022,2636.02,2692.94,2703.09,2588.99,371.49K,-2.11%
05/06/2022,2692.85,2747.96,2756.97,2635.99,711.46K,-1.99%
05/05/2022,2747.49,2941.56,2952.72,2725.78,734.89K,-6.57%
05/04/2022,2940.55,2781.95,2963.50,2774.00,548.71K,5.72%
05/03/2022,2781.46,2856.42,2861.42,2757.48,371.37K,-2.61%
05/02/2022,2855.98,2825.71,2879.63,2780.00,521.74K,1.07%
05/01/2022,2825.64,2728.62,2846.96,2721.28,442.52K,3.61%
04/30/2022,2727.10,2817.13,2841.05,2715.95,367.77K,-3.18%
04/29/2022,2816.59,2937.91,2946.28,2778.19,525.92K,-4.10%
04/28/2022,2937.10,2888.96,2977.49,2856.35,537.38K,1.67%
04/27/2022,2888.94,2810.84,2915.85,2795.80,489.15K,2.80%
04/26/2022,2810.34,3010.71,3032.35,2767.46,531.10K,-6.50%
04/25/2022,3005.87,2919.88,3022.96,2800.28,619.18K,2.87%
04/24/2022,2922.01,2931.49,2966.92,2916.15,218.91K,-0.34%
04/23/2022,2931.94,2962.60,2977.34,2917.79,187.51K,-1.05%
04/22/2022,2963.00,2983.44,3029.00,2937.52,452.46K,-0.70%
04/21/2022,2984.00,3076.03,3176.64,2951.71,562.65K,-3.00%
04/20/2022,3076.44,3101.72,3161.69,3037.59,415.97K,-0.82%
04/19/2022,3101.97,3055.42,3128.70,3030.34,358.62K,1.51%
04/18/2022,3055.80,2989.10,3068.84,2887.77,510.24K,2.23%
04/17/2022,2989.19,3061.34,3081.14,2983.17,243.71K,-2.28%
04/16/2022,3058.82,3040.54,3085.30,3011.70,176.37K,0.54%
04/15/2022,3042.40,3020.72,3057.36,2996.52,249.61K,0.68%
04/14/2022,3021.98,3119.28,3143.21,2982.05,408.41K,-3.05%
04/13/2022,3116.93,3030.25,3128.32,2999.53,419.10K,2.95%
04/12/2022,3027.65,2981.98,3081.81,2951.78,579.52K,1.66%
04/11/2022,2978.08,3200.66,3213.44,2953.82,693.47K,-6.98%
04/10/2022,3201.61,3259.73,3305.97,3197.99,232.20K,-1.79%
04/09/2022,3260.00,3191.21,3268.11,3181.94,212.24K,2.07%
04/08/2022,3193.93,3229.22,3311.44,3174.12,502.42K,-1.08%
04/07/2022,3228.94,3169.82,3268.68,3143.57,458.17K,1.88%
04/06/2022,3169.48,3402.47,3402.47,3164.17,736.31K,-6.97%
04/05/2022,3407.03,3519.52,3554.98,3401.00,397.75K,-3.22%
04/04/2022,3520.39,3519.01,3544.96,3412.18,450.09K,-0.02%
04/03/2022,3521.13,3446.00,3579.96,3414.61,381.60K,2.29%
04/02/2022,3442.29,3451.18,3529.92,3436.01,499.88K,-0.41%
04/01/2022,3456.35,3285.33,3478.28,3215.87,532.22K,5.30%
03/31/2022,3282.39,3381.92,3444.56,3263.29,455.13K,-3.05%
03/30/2022,3385.69,3400.05,3445.93,3333.46,356.07K,-0.48%
03/29/2022,3402.07,3331.10,3481.35,3331.10,465.95K,2.19%
03/28/2022,3329.20,3292.51,3428.36,3275.09,527.18K,1.02%
03/27/2022,3295.65,3144.50,3297.48,3126.39,335.47K,4.75%
03/26/2022,3146.08,3102.44,3150.05,3085.70,207.13K,1.37%
03/25/2022,3103.46,3108.59,3192.73,3081.99,489.65K,-0.23%
03/24/2022,3110.75,3036.40,3126.35,3006.27,577.17K,2.46%
03/23/2022,3036.14,2967.76,3042.35,2926.33,453.91K,2.24%
03/22/2022,2969.68,2889.29,3048.28,2887.66,564.88K,2.69%
03/21/2022,2891.76,2863.45,2960.42,2830.00,450.16K,1.05%
03/20/2022,2861.79,2950.91,2962.04,2819.29,377.64K,-2.98%
03/19/2022,2949.67,2940.68,2984.00,2895.22,325.74K,0.34%
03/18/2022,2939.76,2813.44,2983.11,2768.65,1.59B,4.53%
03/17/2022,2812.29,2773.80,2832.61,2747.06,1.06B,1.38%
03/16/2022,2773.94,2618.03,2787.12,2603.80,1.79B,5.98%
03/15/2022,2617.43,2589.54,2667.61,2510.75,1.19B,1.09%
03/14/2022,2589.30,2515.08,2608.68,2500.12,991.76M,2.88%
03/13/2022,2516.75,2567.87,2600.65,2494.59,811.51M,-2.06%
03/12/2022,2569.80,2555.85,2612.33,2555.85,567.22M,0.50%
03/11/2022,2556.96,2606.74,2670.05,2525.20,1.28B,-1.90%
03/10/2022,2606.50,2727.33,2731.37,2559.90,1.46B,-4.42%
03/09/2022,2726.94,2576.52,2772.09,2569.13,1.52B,5.81%
03/08/2022,2577.21,2495.25,2623.99,2483.29,1.44B,3.40%
03/07/2022,2492.53,2550.36,2645.41,2447.74,1.58B,-2.23%
03/06/2022,2549.40,2665.15,2673.19,2542.19,881.04M,-4.35%
03/05/2022,2665.42,2619.90,2684.50,2592.07,709.83M,1.65%
03/04/2022,2622.15,2831.86,2835.89,2575.66,1.50B,-7.50%
03/03/2022,2834.85,2947.52,2967.27,2789.82,446.18K,-3.80%
03/02/2022,2946.73,2974.70,3041.47,2914.56,614.66K,-0.97%
03/01/2022,2975.66,2921.68,3036.54,2858.40,673.93K,1.82%
02/28/2022,2922.35,2615.01,2949.39,2573.85,733.69K,11.70%
02/27/2022,2616.15,2779.56,2834.24,2563.00,650.22K,-5.77%
02/26/2022,2776.37,2768.64,2856.11,2734.80,418.49K,0.33%
02/25/2022,2767.33,2599.00,2829.99,2573.23,679.41K,6.59%
02/24/2022,2596.16,2578.87,2734.17,2302.82,1.40M,0.70%
02/23/2022,2578.09,2641.33,2749.47,2578.09,504.19K,-2.24%
02/22/2022,2637.25,2569.18,2662.71,2501.02,692.64K,2.60%
02/21/2022,2570.49,2621.87,2755.44,2559.61,761.63K,-1.84%
02/20/2022,2618.76,2764.39,2764.39,2577.69,386.43K,-5.25%
02/19/2022,2763.76,2776.84,2829.00,2700.13,293.74K,-0.57%
02/18/2022,2779.49,2891.89,2942.95,2754.12,503.02K,-3.96%
02/17/2022,2893.95,3125.09,3159.99,2855.83,488.73K,-7.31%
02/16/2022,3122.02,3184.08,3184.77,3045.72,320.00K,-1.88%
02/15/2022,3181.93,2934.14,3193.04,2912.49,448.94K,8.64%
02/14/2022,2928.97,2877.92,2963.96,2834.38,381.79K,2.02%
02/13/2022,2871.02,2915.72,2952.96,2838.25,242.75K,-1.57%
02/12/2022,2916.88,2927.54,2984.90,2858.57,336.19K,-0.36%
02/11/2022,2927.53,3072.47,3136.72,2880.09,462.06K,-4.69%
02/10/2022,3071.51,3243.47,3276.46,3058.05,578.28K,-5.30%
02/09/2022,3243.32,3118.96,3266.33,3056.08,370.17K,4.09%
02/08/2022,3115.80,3145.15,3228.28,3030.10,514.78K,-0.76%
02/07/2022,3139.68,3055.69,3185.57,2995.81,455.07K,2.72%
02/06/2022,3056.40,3016.80,3073.18,2957.03,249.44K,1.42%
02/05/2022,3013.48,2990.00,3058.84,2962.77,356.93K,0.62%
02/04/2022,2994.99,2695.99,2994.99,2671.48,664.12K,11.22%
02/03/2022,2692.97,2678.91,2724.13,2579.77,404.78K,0.46%
02/02/2022,2680.68,2790.14,2809.39,2618.96,447.78K,-3.81%
02/01/2022,2786.91,2686.99,2807.54,2676.56,390.04K,3.73%
01/31/2022,2686.66,2603.33,2704.51,2478.70,444.43K,3.23%
01/30/2022,2602.60,2600.91,2635.79,2543.85,290.81K,0.09%
01/29/2022,2600.33,2544.15,2632.15,2520.02,376.60K,2.13%
01/28/2022,2545.99,2424.71,2556.10,2362.78,485.15K,5.00%
01/27/2022,2424.67,2462.31,2515.04,2317.01,599.47K,-1.49%
01/26/2022,2461.30,2458.70,2719.55,2405.68,806.50K,0.12%
01/25/2022,2458.27,2441.11,2504.39,2352.56,510.13K,0.72%
01/24/2022,2440.81,2538.36,2538.36,2161.68,1.12M,-3.92%
01/23/2022,2540.45,2412.75,2547.01,2373.75,580.48K,5.30%
01/22/2022,2412.48,2562.66,2621.41,2314.30,1.08M,-6.17%
01/21/2022,2571.12,3000.15,3032.34,2473.50,1.02M,-14.42%
01/20/2022,3004.19,3088.04,3270.58,2989.72,357.36K,-2.59%
01/19/2022,3084.20,3165.57,3173.14,3049.30,332.96K,-2.40%
01/18/2022,3159.96,3212.42,3242.13,3084.78,299.19K,-1.54%
01/17/2022,3209.25,3348.40,3356.40,3142.02,284.01K,-4.10%
01/16/2022,3346.47,3326.25,3387.99,3276.74,210.78K,0.55%
01/15/2022,3328.08,3310.73,3369.45,3265.36,203.07K,0.61%
01/14/2022,3307.74,3242.82,3340.98,3196.46,285.40K,2.01%
01/13/2022,3242.44,3368.76,3407.33,3234.85,336.22K,-3.80%
01/12/2022,3370.48,3239.73,3406.50,3208.47,370.47K,4.09%
01/11/2022,3237.93,3083.14,3263.07,3053.61,362.47K,4.94%
01/10/2022,3085.46,3146.03,3179.99,2932.51,529.76K,-2.06%
01/09/2022,3150.42,3080.01,3210.49,3060.36,275.88K,2.30%
01/08/2022,3079.66,3198.50,3246.40,3001.63,400.68K,-3.62%
01/07/2022,3195.35,3412.43,3412.66,3080.30,669.76K,-6.22%
01/06/2022,3407.21,3533.73,3550.42,3306.91,497.14K,-3.62%
01/05/2022,3535.07,3784.10,3846.31,3419.20,397.44K,-6.75%
01/04/2022,3790.83,3772.46,3888.86,3714.78,288.10K,0.70%
01/03/2022,3764.48,3828.20,3849.03,3682.57,236.28K,-1.74%
01/02/2022,3831.24,3765.75,3850.00,3718.31,154.75K,1.75%
01/01/2022,3765.36,3679.41,3774.77,3675.68,154.15K,2.38%
12/31/2021,3677.70,3709.19,3812.06,3623.69,268.02K,-0.86%
12/30/2021,3709.42,3629.32,3767.96,3588.14,249.32K,2.27%
12/29/2021,3627.17,3798.51,3826.10,3607.76,302.75K,-4.38%
12/28/2021,3793.17,4037.04,4037.04,3761.00,358.06K,-6.02%
12/27/2021,4036.24,4064.58,4125.11,4033.26,222.31K,-0.61%
12/26/2021,4061.17,4095.72,4103.98,4005.01,189.16K,-0.77%
12/25/2021,4092.69,4046.98,4135.67,4025.33,208.14K,1.22%
12/24/2021,4043.19,4112.30,4133.72,4025.43,230.85K,-1.62%
12/23/2021,4109.70,3980.37,4148.85,3895.82,380.18K,3.27%
12/22/2021,3979.47,4014.00,4072.10,3943.62,303.22K,-0.92%
12/21/2021,4016.27,3956.37,4058.42,3915.49,340.87K,1.82%
12/20/2021,3944.49,3923.62,3978.42,3757.35,366.91K,0.48%
12/19/2021,3925.80,3959.00,4024.80,3890.82,306.00K,-0.86%
12/18/2021,3959.77,3881.81,3992.51,3770.62,339.77K,2.10%
12/17/2021,3878.43,3959.05,3994.00,3702.29,463.29K,-1.97%
12/16/2021,3956.35,4023.92,4107.85,3955.35,368.81K,-1.56%
12/15/2021,4018.94,3859.06,4089.65,3648.77,542.03K,4.11%
12/14/2021,3860.41,3783.53,3879.48,3690.04,395.14K,2.12%
12/13/2021,3780.13,4126.81,4140.73,3672.30,533.47K,-8.51%
12/12/2021,4131.84,4089.38,4173.15,3988.22,260.68K,1.39%
12/11/2021,4075.23,3896.72,4094.73,3837.15,427.79K,4.40%
12/10/2021,3903.58,4107.70,4227.84,3894.26,563.20K,-4.97%
12/09/2021,4107.82,4437.94,4482.76,4077.94,462.01K,-7.38%
12/08/2021,4435.24,4308.26,4449.85,4229.16,429.38K,2.97%
12/07/2021,4307.11,4350.79,4424.22,4259.06,420.89K,-1.05%
12/06/2021,4352.66,4197.06,4374.22,3922.04,726.73K,3.77%
12/05/2021,4194.60,4123.56,4247.57,4035.80,536.33K,1.86%
12/04/2021,4118.06,4213.57,4237.33,3561.06,1.11M,-2.36%
12/03/2021,4217.78,4512.71,4646.83,4045.17,677.86K,-6.54%
12/02/2021,4512.71,4583.02,4630.11,4437.49,451.88K,-1.53%
12/01/2021,4582.96,4630.52,4778.00,4524.92,508.22K,-1.04%
11/30/2021,4631.22,4442.62,4748.00,4348.96,742.65K,4.24%
11/29/2021,4442.82,4300.00,4457.00,4279.54,406.97K,3.38%
11/28/2021,4297.52,4094.97,4297.52,3980.00,346.50K,4.98%
11/27/2021,4093.56,4041.65,4182.66,4028.52,275.44K,1.47%
11/26/2021,4034.41,4525.51,4547.70,3916.62,720.21K,-10.74%
11/25/2021,4519.71,4272.28,4549.18,4248.98,445.83K,5.85%
11/24/2021,4270.00,4338.75,4372.80,4171.89,448.73K,-1.62%
11/23/2021,4340.45,4088.03,4384.72,4062.19,502.79K,6.21%
11/22/2021,4086.52,4263.24,4311.17,4026.64,518.63K,-4.26%
11/21/2021,4268.16,4412.18,4422.54,4246.31,340.07K,-3.17%
11/20/2021,4408.00,4294.75,4434.09,4206.02,365.23K,2.62%
11/19/2021,4295.39,3996.26,4305.18,3978.34,420.39K,7.30%
11/18/2021,4003.13,4291.23,4342.67,3958.35,576.62K,-6.71%
11/17/2021,4290.99,4208.75,4298.72,4070.81,472.87K,1.96%
11/16/2021,4208.42,4562.12,4562.12,4111.94,735.80K,-7.77%
11/15/2021,4563.04,4634.28,4770.01,4544.21,375.48K,-1.36%
11/14/2021,4625.76,4644.94,4692.28,4514.81,245.31K,-0.41%
11/13/2021,4644.58,4669.97,4704.89,4585.21,220.73K,-0.45%
11/12/2021,4665.46,4718.28,4807.78,4512.66,461.58K,-1.17%
11/11/2021,4720.86,4625.11,4778.09,4578.99,303.77K,1.88%
11/10/2021,4633.95,4732.74,4864.13,4507.15,553.55K,-2.07%
11/09/2021,4731.68,4804.50,4836.54,4715.36,311.31K,-1.59%
11/08/2021,4808.09,4613.20,4822.96,4613.20,391.09K,4.26%
